วันเดือนปี,price,ราคาเปิด,สูงสุด,ต่ำสุด,vol,% เปลี่ยน,Norm_price,stock
6/9/2016,1.61,1.65,1.65,1.61,147300,-1.23%,0.264031883,Stark
6/8/2016,1.63,1.56,1.63,1.56,715000,3.82%,0.267353039,Stark
6/7/2016,1.57,1.57,1.6,1.57,411000,0.64%,0.257389572,Stark
6/6/2016,1.56,1.58,1.6,1.55,770700,0.65%,0.255728994,Stark
6/3/2016,1.55,1.57,1.57,1.51,457100,1.97%,0.254068416,Stark
6/2/2016,1.52,1.47,1.52,1.45,392100,4.83%,0.249086682,Stark
6/1/2016,1.45,1.42,1.46,1.41,361100,2.11%,0.237462637,Stark
5/31/2016,1.42,1.37,1.5,1.37,3810000,2.90%,0.232480903,Stark
5/30/2016,1.38,1.4,1.42,1.38,334500,-2.82%,0.225838592,Stark
5/27/2016,1.42,1.44,1.44,1.4,18700,0.71%,0.232480903,Stark
5/26/2016,1.41,1.44,1.45,1.4,81500,0.71%,0.230820325,Stark
5/25/2016,1.4,1.39,1.43,1.38,49900,1.45%,0.229159748,Stark
5/24/2016,1.38,1.38,1.44,1.38,107000,-4.17%,0.225838592,Stark
5/23/2016,1.44,1.45,1.45,1.4,30500,1.41%,0.235802059,Stark
5/19/2016,1.42,1.43,1.46,1.42,160500,-2.07%,0.232480903,Stark
5/18/2016,1.45,1.46,1.53,1.42,1510000,-2.03%,0.237462637,Stark
5/17/2016,1.48,1.51,1.54,1.48,857400,-4.52%,0.242444371,Stark
5/16/2016,1.55,1.56,1.59,1.54,147000,-1.27%,0.254068416,Stark
5/13/2016,1.57,1.58,1.59,1.55,387300,0.00%,0.257389572,Stark
5/12/2016,1.57,1.64,1.65,1.57,951600,-1.26%,0.257389572,Stark
5/11/2016,1.59,1.58,1.69,1.56,7140000,1.27%,0.260710727,Stark
5/10/2016,1.57,1.59,1.62,1.57,186800,-1.87%,0.257389572,Stark
5/9/2016,1.6,1.59,1.67,1.58,4220000,0.00%,0.262371305,Stark
5/4/2016,1.6,1.6,1.6,1.58,25200,1.27%,0.262371305,Stark
5/3/2016,1.58,1.6,1.68,1.58,599900,-0.63%,0.259050149,Stark
4/29/2016,1.59,1.56,1.59,1.56,29200,1.92%,0.260710727,Stark
4/28/2016,1.56,1.58,1.6,1.56,13500,-2.50%,0.255728994,Stark
4/27/2016,1.6,1.64,1.64,1.59,86400,-1.23%,0.262371305,Stark
4/26/2016,1.62,1.62,1.62,1.6,34500,0.00%,0.265692461,Stark
4/25/2016,1.62,1.6,1.62,1.6,6000,1.25%,0.265692461,Stark
4/22/2016,1.6,1.57,1.62,1.57,56000,1.91%,0.262371305,Stark
4/21/2016,1.57,1.55,1.58,1.51,47200,3.97%,0.257389572,Stark
4/20/2016,1.51,1.58,1.58,1.51,31100,-1.95%,0.247426104,Stark
4/19/2016,1.54,1.5,1.6,1.5,152000,0.00%,0.252407838,Stark
4/18/2016,1.54,1.54,1.54,1.54,4600,-0.65%,0.252407838,Stark
4/12/2016,1.55,1.55,1.55,1.55,100,-3.13%,0.254068416,Stark
4/11/2016,1.6,1.6,1.63,1.52,16000,1.91%,0.262371305,Stark
4/8/2016,1.57,1.57,1.57,1.55,13200,0.00%,0.257389572,Stark
4/7/2016,1.57,1.55,1.62,1.55,62800,1.29%,0.257389572,Stark
4/5/2016,1.55,1.6,1.6,1.55,16100,-3.73%,0.254068416,Stark
4/4/2016,1.61,1.6,1.61,1.57,102600,2.55%,0.264031883,Stark
4/1/2016,1.57,1.65,1.65,1.57,260000,-3.68%,0.257389572,Stark
3/31/2016,1.63,1.63,1.67,1.58,444400,1.87%,0.267353039,Stark
3/30/2016,1.6,1.61,1.63,1.6,314800,0.00%,0.262371305,Stark
3/29/2016,1.6,1.56,1.6,1.56,10100,0.63%,0.262371305,Stark
3/28/2016,1.59,1.58,1.59,1.58,8500,0.00%,0.260710727,Stark
3/25/2016,1.59,1.59,1.59,1.54,22300,-0.62%,0.260710727,Stark
3/24/2016,1.6,1.53,1.6,1.53,90900,3.90%,0.262371305,Stark
3/23/2016,1.54,1.56,1.56,1.52,16200,-3.75%,0.252407838,Stark
3/22/2016,1.6,1.6,1.6,1.6,300,0.00%,0.262371305,Stark
3/18/2016,1.6,1.58,1.6,1.58,28700,-1.84%,0.262371305,Stark
3/17/2016,1.63,1.58,1.63,1.58,31600,3.16%,0.267353039,Stark
3/16/2016,1.58,1.58,1.58,1.58,29700,-1.25%,0.259050149,Stark
3/15/2016,1.6,1.63,1.63,1.58,24000,-0.62%,0.262371305,Stark
3/14/2016,1.61,1.58,1.62,1.58,26200,-1.83%,0.264031883,Stark
3/11/2016,1.64,1.6,1.64,1.6,4100,1.86%,0.269013617,Stark
3/10/2016,1.61,1.62,1.62,1.6,41600,-0.62%,0.264031883,Stark
3/9/2016,1.62,1.56,1.62,1.56,7800,2.53%,0.265692461,Stark
3/8/2016,1.58,1.6,1.63,1.58,35200,-1.25%,0.259050149,Stark
3/7/2016,1.6,1.57,1.63,1.57,23100,0.00%,0.262371305,Stark
3/4/2016,1.6,1.6,1.64,1.58,26100,-1.84%,0.262371305,Stark
3/3/2016,1.63,1.64,1.64,1.61,97700,0.62%,0.267353039,Stark
3/2/2016,1.62,1.61,1.66,1.58,648100,4.52%,0.265692461,Stark
3/1/2016,1.55,1.63,1.63,1.55,9500,-3.13%,0.254068416,Stark
2/29/2016,1.6,1.63,1.63,1.6,3300,-0.62%,0.262371305,Stark
2/26/2016,1.61,1.56,1.61,1.53,212300,3.87%,0.264031883,Stark
2/25/2016,1.55,1.55,1.55,1.46,273800,1.31%,0.254068416,Stark
2/24/2016,1.53,1.54,1.55,1.53,52600,0.00%,0.25074726,Stark
2/23/2016,1.53,1.51,1.53,1.51,500,0.00%,0.25074726,Stark
2/19/2016,1.53,1.48,1.57,1.48,98100,-1.29%,0.25074726,Stark
2/18/2016,1.55,1.64,1.65,1.55,740500,-3.73%,0.254068416,Stark
2/17/2016,1.61,1.65,1.65,1.61,196500,-1.83%,0.264031883,Stark
2/16/2016,1.64,1.65,1.65,1.55,26200,1.23%,0.269013617,Stark
2/15/2016,1.62,1.65,1.66,1.62,99000,0.62%,0.265692461,Stark
2/12/2016,1.61,1.64,1.66,1.61,35700,1.26%,0.264031883,Stark
2/11/2016,1.59,1.65,1.65,1.59,257400,-3.64%,0.260710727,Stark
2/10/2016,1.65,1.62,1.65,1.58,133000,2.48%,0.270674195,Stark
2/9/2016,1.61,1.67,1.67,1.6,256800,1.26%,0.264031883,Stark
2/8/2016,1.59,1.59,1.64,1.59,149800,1.27%,0.260710727,Stark
2/5/2016,1.57,1.49,1.57,1.49,408500,5.37%,0.257389572,Stark
2/4/2016,1.49,1.54,1.58,1.47,501900,0.68%,0.244104949,Stark
2/3/2016,1.48,1.51,1.55,1.48,86600,-1.99%,0.242444371,Stark
2/2/2016,1.51,1.49,1.58,1.47,448400,3.42%,0.247426104,Stark
2/1/2016,1.46,1.47,1.5,1.45,129100,0.00%,0.239123215,Stark
1/29/2016,1.46,1.45,1.46,1.43,51100,1.39%,0.239123215,Stark
1/28/2016,1.44,1.49,1.5,1.44,239900,0.00%,0.235802059,Stark
1/27/2016,1.44,1.32,1.5,1.31,1390000,10.77%,0.235802059,Stark
1/26/2016,1.3,1.34,1.35,1.3,124500,-2.26%,0.212553969,Stark
1/25/2016,1.33,1.31,1.37,1.28,1150000,1.53%,0.217535702,Stark
1/22/2016,1.31,1.33,1.37,1.31,127400,-2.96%,0.214214547,Stark
1/21/2016,1.35,1.3,1.39,1.27,1230000,7.14%,0.220856858,Stark
1/20/2016,1.26,1.3,1.3,1.26,324100,-2.33%,0.205911657,Stark
1/19/2016,1.29,1.28,1.33,1.24,1150000,2.38%,0.210893391,Stark
1/18/2016,1.26,1.18,1.35,1.18,1750000,7.69%,0.205911657,Stark
1/15/2016,1.17,1.2,1.2,1.17,231800,-1.68%,0.190966456,Stark
1/14/2016,1.19,1.2,1.21,1.18,235800,0.00%,0.194287612,Stark
1/13/2016,1.19,1.2,1.2,1.18,218000,-0.83%,0.194287612,Stark
1/12/2016,1.2,1.19,1.34,1.18,1720000,0.84%,0.19594819,Stark
1/11/2016,1.19,1.2,1.22,1.19,76500,-2.46%,0.194287612,Stark
1/8/2016,1.22,1.23,1.24,1.18,359800,-0.81%,0.199269346,Stark
1/7/2016,1.23,1.24,1.24,1.22,211900,-3.15%,0.200929924,Stark
1/6/2016,1.27,1.25,1.28,1.25,80700,2.42%,0.207572235,Stark
1/5/2016,1.24,1.26,1.28,1.23,279500,-1.59%,0.202590501,Stark
1/4/2016,1.26,1.32,1.32,1.26,21400,-2.33%,0.205911657,Stark
12/30/2015,1.29,1.25,1.33,1.25,62400,-1.53%,0.210893391,Stark
12/29/2015,1.31,1.3,1.36,1.29,2430000,2.34%,0.214214547,Stark
12/28/2015,1.28,1.26,1.35,1.26,269000,-0.78%,0.209232813,Stark
12/25/2015,1.29,1.32,1.34,1.29,155400,-0.77%,0.210893391,Stark
12/24/2015,1.3,1.36,1.38,1.29,863900,-2.26%,0.212553969,Stark
12/23/2015,1.33,1.24,1.54,1.24,4250000,7.26%,0.217535702,Stark
12/22/2015,1.24,1.06,1.33,1.06,417800,0.81%,0.202590501,Stark
12/21/2015,1.23,1.29,1.33,1.23,664100,-3.91%,0.200929924,Stark
12/18/2015,1.28,1.29,1.29,1.28,4600,-0.78%,0.209232813,Stark
12/17/2015,1.29,1.27,1.31,1.27,134100,2.38%,0.210893391,Stark
12/16/2015,1.26,1.24,1.32,1.24,196400,2.44%,0.205911657,Stark
12/15/2015,1.23,1.24,1.24,1.22,34900,0.00%,0.200929924,Stark
12/14/2015,1.23,1.22,1.23,1.22,10300,0.82%,0.200929924,Stark
12/11/2015,1.22,1.26,1.27,1.22,120600,-2.40%,0.199269346,Stark
12/9/2015,1.25,1.27,1.28,1.24,6900,-2.34%,0.204251079,Stark
12/8/2015,1.28,1.31,1.32,1.28,6200,-2.29%,0.209232813,Stark
12/4/2015,1.31,1.34,1.36,1.28,65100,-2.24%,0.214214547,Stark
12/3/2015,1.34,1.32,1.36,1.31,180100,2.29%,0.21919628,Stark
12/2/2015,1.31,1.36,1.37,1.3,257900,-3.68%,0.214214547,Stark
12/1/2015,1.36,1.43,1.44,1.35,207000,-4.90%,0.222517436,Stark
11/30/2015,1.43,1.43,1.43,1.41,153500,1.42%,0.234141481,Stark
11/27/2015,1.41,1.43,1.43,1.41,30700,-0.70%,0.230820325,Stark
11/26/2015,1.42,1.48,1.48,1.4,518400,-1.39%,0.232480903,Stark
11/25/2015,1.44,1.45,1.51,1.43,513000,-0.69%,0.235802059,Stark
11/24/2015,1.45,1.54,1.54,1.45,872400,-5.84%,0.237462637,Stark
11/23/2015,1.54,1.55,1.56,1.52,165100,-0.65%,0.252407838,Stark
11/20/2015,1.55,1.59,1.6,1.54,266000,-0.64%,0.254068416,Stark
11/19/2015,1.56,1.55,1.61,1.55,372100,2.63%,0.255728994,Stark
11/18/2015,1.52,1.59,1.6,1.52,339500,-4.40%,0.249086682,Stark
11/17/2015,1.59,1.6,1.61,1.58,368800,-1.85%,0.260710727,Stark
11/16/2015,1.62,1.63,1.69,1.61,561500,0.62%,0.265692461,Stark
11/13/2015,1.61,1.61,1.64,1.61,57400,-2.42%,0.264031883,Stark
11/12/2015,1.65,1.62,1.66,1.62,82500,-1.20%,0.270674195,Stark
11/11/2015,1.67,1.68,1.68,1.65,133600,-0.60%,0.27399535,Stark
11/10/2015,1.68,1.69,1.71,1.67,289700,-1.18%,0.275655928,Stark
11/9/2015,1.7,1.69,1.7,1.68,256700,0.00%,0.278977084,Stark
11/6/2015,1.7,1.73,1.73,1.7,25900,0.00%,0.278977084,Stark
11/5/2015,1.7,1.7,1.73,1.7,686200,0.00%,0.278977084,Stark
11/4/2015,1.7,1.74,1.75,1.7,401800,-1.73%,0.278977084,Stark
11/3/2015,1.73,1.67,1.76,1.66,1390000,2.98%,0.283958818,Stark
11/2/2015,1.68,1.68,1.7,1.66,286800,0.60%,0.275655928,Stark
10/30/2015,1.67,1.65,1.68,1.65,191000,0.60%,0.27399535,Stark
10/29/2015,1.66,1.66,1.7,1.66,138500,-0.60%,0.272334773,Stark
10/28/2015,1.67,1.69,1.69,1.67,159200,-1.18%,0.27399535,Stark
10/27/2015,1.69,1.71,1.71,1.69,404600,-1.17%,0.277316506,Stark
10/26/2015,1.71,1.7,1.74,1.69,316300,0.59%,0.280637662,Stark
10/22/2015,1.7,1.71,1.72,1.69,249000,0.00%,0.278977084,Stark
10/21/2015,1.7,1.71,1.75,1.7,743700,-0.58%,0.278977084,Stark
10/20/2015,1.71,1.71,1.74,1.7,1110000,0.59%,0.280637662,Stark
10/19/2015,1.7,1.69,1.71,1.68,54400,1.19%,0.278977084,Stark
10/16/2015,1.68,1.7,1.72,1.68,211300,-1.18%,0.275655928,Stark
10/15/2015,1.7,1.7,1.73,1.69,363400,0.00%,0.278977084,Stark
10/14/2015,1.7,1.7,1.73,1.69,229800,0.59%,0.278977084,Stark
10/13/2015,1.69,1.69,1.75,1.68,855300,0.00%,0.277316506,Stark
10/12/2015,1.69,1.69,1.69,1.68,138800,-0.59%,0.277316506,Stark
10/9/2015,1.7,1.71,1.77,1.69,823300,0.59%,0.278977084,Stark
10/8/2015,1.69,1.74,1.74,1.69,122100,-1.74%,0.277316506,Stark
10/7/2015,1.72,1.7,1.75,1.69,1070000,1.78%,0.28229824,Stark
10/6/2015,1.69,1.72,1.73,1.69,104200,-1.17%,0.277316506,Stark
10/5/2015,1.71,1.72,1.72,1.7,131900,0.59%,0.280637662,Stark
10/2/2015,1.7,1.73,1.73,1.68,150800,0.00%,0.278977084,Stark
10/1/2015,1.7,1.75,1.75,1.69,165500,-0.58%,0.278977084,Stark
9/30/2015,1.71,1.74,1.76,1.7,1100000,-0.58%,0.280637662,Stark
9/29/2015,1.72,1.58,1.72,1.58,1340000,4.88%,0.28229824,Stark
9/28/2015,1.64,1.7,1.7,1.64,268600,-2.38%,0.269013617,Stark
9/25/2015,1.68,1.7,1.74,1.63,1020000,0.60%,0.275655928,Stark
9/24/2015,1.67,1.67,1.7,1.67,112700,-1.76%,0.27399535,Stark
9/23/2015,1.7,1.71,1.71,1.67,75800,-0.58%,0.278977084,Stark
9/22/2015,1.71,1.7,1.71,1.68,138400,1.79%,0.280637662,Stark
9/21/2015,1.68,1.71,1.71,1.68,54300,-0.59%,0.275655928,Stark
9/18/2015,1.69,1.69,1.73,1.68,726700,0.00%,0.277316506,Stark
9/17/2015,1.69,1.67,1.75,1.67,1130000,1.81%,0.277316506,Stark
9/16/2015,1.66,1.65,1.75,1.64,557200,0.61%,0.272334773,Stark
9/15/2015,1.65,1.67,1.69,1.59,194300,-1.20%,0.270674195,Stark
9/14/2015,1.67,1.73,1.73,1.67,165100,-1.76%,0.27399535,Stark
9/11/2015,1.7,1.7,1.74,1.69,301100,-1.16%,0.278977084,Stark
9/10/2015,1.72,1.72,1.73,1.7,93100,0.00%,0.28229824,Stark
9/9/2015,1.72,1.67,1.72,1.67,184800,2.99%,0.28229824,Stark
9/8/2015,1.67,1.72,1.72,1.67,16700,-2.34%,0.27399535,Stark
9/7/2015,1.71,1.69,1.71,1.6,64400,1.18%,0.280637662,Stark
9/4/2015,1.69,1.7,1.71,1.67,328200,0.00%,0.277316506,Stark
9/3/2015,1.69,1.73,1.73,1.69,272600,0.00%,0.277316506,Stark
9/2/2015,1.69,1.69,1.7,1.66,292200,-0.59%,0.277316506,Stark
9/1/2015,1.7,1.7,1.7,1.61,66100,1.80%,0.278977084,Stark
8/31/2015,1.67,1.62,1.67,1.6,254200,4.37%,0.27399535,Stark
8/28/2015,1.6,1.57,1.62,1.57,89300,1.91%,0.262371305,Stark
8/27/2015,1.57,1.54,1.61,1.53,201700,1.95%,0.257389572,Stark
8/26/2015,1.54,1.52,1.54,1.52,35900,1.99%,0.252407838,Stark
8/25/2015,1.51,1.51,1.56,1.49,376600,-1.31%,0.247426104,Stark
8/24/2015,1.53,1.6,1.6,1.53,144300,-6.13%,0.25074726,Stark
8/21/2015,1.63,1.64,1.67,1.63,67700,-1.21%,0.267353039,Stark
8/20/2015,1.65,1.6,1.66,1.6,284400,3.12%,0.270674195,Stark
8/19/2015,1.6,1.56,1.64,1.56,102700,-0.62%,0.262371305,Stark
8/18/2015,1.61,1.61,1.65,1.61,298200,-4.73%,0.264031883,Stark
8/17/2015,1.69,1.69,1.7,1.67,127900,0.00%,0.277316506,Stark
8/14/2015,1.69,1.72,1.72,1.67,35800,-1.74%,0.277316506,Stark
8/13/2015,1.72,1.67,1.72,1.65,178900,1.78%,0.28229824,Stark
8/11/2015,1.69,1.7,1.7,1.69,117100,-1.17%,0.277316506,Stark
8/10/2015,1.71,1.71,1.71,1.7,100000,0.59%,0.280637662,Stark
8/7/2015,1.7,1.72,1.74,1.7,270500,-0.58%,0.278977084,Stark
8/6/2015,1.71,1.76,1.76,1.71,74800,-0.58%,0.280637662,Stark
8/5/2015,1.72,1.71,1.77,1.71,736400,1.18%,0.28229824,Stark
8/4/2015,1.7,1.7,1.72,1.7,157500,-1.73%,0.278977084,Stark
8/3/2015,1.73,1.71,1.76,1.71,37100,-0.57%,0.283958818,Stark
7/31/2015,1.74,1.74,1.77,1.69,906800,2.35%,0.285619396,Stark
7/29/2015,1.7,1.68,1.71,1.67,266500,0.00%,0.278977084,Stark
7/28/2015,1.7,1.74,1.74,1.67,491600,1.19%,0.278977084,Stark
7/27/2015,1.68,1.68,1.8,1.68,3780000,0.60%,0.275655928,Stark
7/24/2015,1.67,1.69,1.73,1.67,1800000,-0.60%,0.27399535,Stark
7/23/2015,1.68,1.72,1.72,1.67,1110000,-2.33%,0.275655928,Stark
7/22/2015,1.72,1.7,1.73,1.68,616700,0.00%,0.28229824,Stark
7/21/2015,1.72,1.8,1.8,1.7,703000,-4.44%,0.28229824,Stark
7/20/2015,1.8,1.85,1.85,1.8,570400,-2.17%,0.295582863,Stark
7/17/2015,1.84,1.85,1.89,1.83,341000,0.00%,0.302225174,Stark
7/16/2015,1.84,1.88,1.88,1.84,422900,-1.60%,0.302225174,Stark
7/15/2015,1.87,1.87,1.9,1.87,346100,-1.06%,0.307206908,Stark
7/14/2015,1.89,1.89,1.9,1.87,606300,1.07%,0.310528064,Stark
7/13/2015,1.87,1.85,1.89,1.84,1070000,1.08%,0.307206908,Stark
7/10/2015,1.85,1.85,1.85,1.84,631000,0.54%,0.303885752,Stark
7/9/2015,1.84,1.85,1.88,1.83,748800,0.00%,0.302225174,Stark
7/8/2015,1.84,1.87,1.89,1.84,960500,-1.08%,0.302225174,Stark
7/7/2015,1.86,1.85,1.91,1.85,684100,1.09%,0.30554633,Stark
7/6/2015,1.84,1.88,1.88,1.84,15100,-1.60%,0.302225174,Stark
7/3/2015,1.87,1.88,1.88,1.85,325100,0.00%,0.307206908,Stark
7/2/2015,1.87,1.85,1.87,1.85,172800,1.08%,0.307206908,Stark
6/30/2015,1.85,1.85,1.9,1.84,887400,0.54%,0.303885752,Stark
6/29/2015,1.84,1.87,1.9,1.83,1300000,-2.65%,0.302225174,Stark
6/26/2015,1.89,1.88,1.93,1.87,5500000,0.53%,0.310528064,Stark
6/25/2015,1.88,1.89,1.89,1.87,309800,0.00%,0.308867486,Stark
6/24/2015,1.88,1.89,1.89,1.88,788200,0.00%,0.308867486,Stark
6/23/2015,1.88,1.94,1.94,1.87,3500000,-2.59%,0.308867486,Stark
6/22/2015,1.93,1.95,1.95,1.93,1000000,-0.52%,0.317170375,Stark
6/19/2015,1.94,1.97,2.02,1.94,1480000,-0.51%,0.318830953,Stark
6/18/2015,1.95,1.98,2.02,1.94,1810000,-1.02%,0.320491531,Stark
6/17/2015,1.97,1.98,1.98,1.95,225300,0.51%,0.323812687,Stark
6/16/2015,1.96,1.94,1.99,1.93,1040000,1.03%,0.322152109,Stark
6/15/2015,1.94,1.97,1.98,1.92,1580000,0.00%,0.318830953,Stark
6/12/2015,1.94,1.97,2.06,1.94,4420000,-1.02%,0.318830953,Stark
6/11/2015,1.96,1.98,2,1.94,659400,-0.51%,0.322152109,Stark
6/10/2015,1.97,1.97,1.98,1.95,119100,1.03%,0.323812687,Stark
6/9/2015,1.95,1.97,2.04,1.95,1510000,-1.02%,0.320491531,Stark
6/8/2015,1.97,1.95,1.98,1.95,164400,0.51%,0.323812687,Stark
6/5/2015,1.96,1.96,1.97,1.95,50500,1.03%,0.322152109,Stark
6/4/2015,1.94,1.92,1.95,1.92,52900,1.57%,0.318830953,Stark
6/3/2015,1.91,1.94,1.95,1.91,165300,-1.04%,0.31384922,Stark
6/2/2015,1.93,1.98,1.98,1.93,233800,-2.03%,0.317170375,Stark
5/29/2015,1.97,1.93,1.99,1.92,217700,2.60%,0.323812687,Stark
5/28/2015,1.92,1.92,1.96,1.92,160300,0.52%,0.315509797,Stark
5/27/2015,1.91,1.92,1.92,1.9,444900,0.00%,0.31384922,Stark
5/26/2015,1.91,1.95,1.95,1.91,365900,0.00%,0.31384922,Stark
5/25/2015,1.91,1.96,1.98,1.91,724500,-4.02%,0.31384922,Stark
5/22/2015,1.99,1.99,2.04,1.95,1320000,0.51%,0.327133843,Stark
5/21/2015,1.98,1.99,2.04,1.96,1220000,1.54%,0.325473265,Stark
5/20/2015,1.95,2.02,2.06,1.95,2160000,-3.47%,0.320491531,Stark
5/19/2015,2.02,1.91,2.22,1.91,15740000,5.21%,0.332115576,Stark
5/18/2015,1.92,1.9,1.97,1.84,240100,1.05%,0.315509797,Stark
5/15/2015,1.9,1.76,1.9,1.76,423300,6.74%,0.312188642,Stark
5/14/2015,1.78,1.77,1.78,1.73,85500,1.14%,0.292261707,Stark
5/13/2015,1.76,1.77,1.77,1.7,249700,-0.56%,0.288940551,Stark
5/12/2015,1.77,1.81,1.83,1.7,432800,-1.45%,0.290601129,Stark
5/11/2015,1.796,1.777,1.806,1.777,757000,-1.05%,0.294918632,Stark
5/8/2015,1.815,1.882,1.921,1.806,1640000,-3.56%,0.29807373,Stark
5/7/2015,1.882,1.978,2.017,1.873,1300000,-3.93%,0.309199601,Stark
5/6/2015,1.959,2.055,2.075,1.959,1310000,-5.59%,0.321986051,Stark
4/30/2015,2.075,2.075,2.094,2.055,359100,-0.91%,0.341248755,Stark
4/29/2015,2.094,2.055,2.094,2.055,411200,0.92%,0.344403853,Stark
4/28/2015,2.075,2.132,2.132,2.055,794900,-2.67%,0.341248755,Stark
4/27/2015,2.132,2.209,2.209,2.132,883500,-0.88%,0.350714048,Stark
4/24/2015,2.151,2.171,2.209,2.113,1100000,0.00%,0.353869146,Stark
4/23/2015,2.151,2.228,2.228,2.151,1430000,-2.63%,0.353869146,Stark
4/22/2015,2.209,2.171,2.286,2.151,10930000,3.61%,0.363500498,Stark
4/21/2015,2.132,2.132,2.151,2.113,1830000,1.81%,0.350714048,Stark
4/20/2015,2.094,2.132,2.132,2.075,1750000,-1.78%,0.344403853,Stark
4/17/2015,2.132,2.055,2.228,2.055,9750000,3.75%,0.350714048,Stark
4/16/2015,2.055,2.036,2.094,2.036,1030000,0.93%,0.337927599,Stark
4/10/2015,2.036,2.055,2.055,2.017,283400,0.00%,0.334772501,Stark
4/9/2015,2.036,2.036,2.075,1.998,1480000,0.94%,0.334772501,Stark
4/8/2015,2.017,2.094,2.132,2.017,2070000,-2.80%,0.331617403,Stark
4/7/2015,2.075,2.132,2.171,2.075,1360000,-1.80%,0.341248755,Stark
4/3/2015,2.113,2.113,2.132,2.075,699100,0.91%,0.347558951,Stark
4/2/2015,2.094,2.113,2.151,2.075,1650000,0.92%,0.344403853,Stark
4/1/2015,2.075,2.036,2.171,2.036,4420000,2.88%,0.341248755,Stark
3/31/2015,2.017,1.998,2.075,1.998,1700000,0.95%,0.331617403,Stark
3/30/2015,1.998,1.998,2.075,1.978,1480000,1.01%,0.328462305,Stark
3/27/2015,1.978,2.017,2.094,1.94,1660000,-1.00%,0.325141149,Stark
3/26/2015,1.998,2.036,2.228,1.998,4630000,-2.77%,0.328462305,Stark
3/25/2015,2.055,2.036,2.094,2.017,1100000,0.93%,0.337927599,Stark
3/24/2015,2.036,2.19,2.209,1.978,4310000,-7.83%,0.334772501,Stark
3/23/2015,2.209,2.19,2.439,2.151,18330000,2.70%,0.363500498,Stark
3/20/2015,2.151,2.132,2.19,2.113,252900,0.89%,0.353869146,Stark
3/19/2015,2.132,2.209,2.209,2.132,567000,-1.80%,0.350714048,Stark
3/18/2015,2.171,2.113,2.171,2.113,660800,3.68%,0.357190302,Stark
3/17/2015,2.094,2.132,2.171,2.094,627100,0.00%,0.344403853,Stark
3/16/2015,2.094,2.113,2.132,2.075,649500,0.00%,0.344403853,Stark
3/13/2015,2.094,2.247,2.324,1.978,4490000,-5.21%,0.344403853,Stark
3/12/2015,2.209,2.132,2.209,2.132,634600,2.70%,0.363500498,Stark
3/11/2015,2.151,2.113,2.171,2.094,610700,0.00%,0.353869146,Stark
3/10/2015,2.151,2.113,2.171,2.113,257000,0.00%,0.353869146,Stark
3/9/2015,2.151,2.132,2.171,2.113,126500,1.80%,0.353869146,Stark
3/6/2015,2.113,2.113,2.113,2.055,474200,0.91%,0.347558951,Stark
3/5/2015,2.094,2.132,2.171,2.094,440000,-2.65%,0.344403853,Stark
3/3/2015,2.151,2.171,2.267,2.151,752800,-2.63%,0.353869146,Stark
3/2/2015,2.209,2.171,2.209,2.171,688500,0.00%,0.363500498,Stark
2/27/2015,2.209,2.209,2.267,2.209,454500,0.00%,0.363500498,Stark
2/26/2015,2.209,2.267,2.286,2.209,912900,-2.56%,0.363500498,Stark
2/25/2015,2.267,2.286,2.286,2.209,626300,1.75%,0.37313185,Stark
2/24/2015,2.228,2.267,2.286,2.228,977100,-1.72%,0.366655596,Stark
2/23/2015,2.267,2.363,2.363,2.247,1120000,-4.06%,0.37313185,Stark
2/20/2015,2.363,2.324,2.363,2.267,1820000,1.68%,0.389073398,Stark
2/19/2015,2.324,2.247,2.324,2.247,1000000,3.43%,0.382597144,Stark
2/18/2015,2.247,2.19,2.286,2.151,1320000,0.00%,0.369810694,Stark
2/17/2015,2.247,2.267,2.286,2.209,2000000,-0.88%,0.369810694,Stark
2/16/2015,2.267,2.324,2.343,2.267,1460000,-2.45%,0.37313185,Stark
2/13/2015,2.324,2.382,2.401,2.324,1490000,-3.21%,0.382597144,Stark
2/12/2015,2.401,2.286,2.459,2.247,5550000,6.85%,0.395383593,Stark
2/11/2015,2.247,2.228,2.305,2.228,1240000,-0.88%,0.369810694,Stark
2/10/2015,2.267,2.343,2.343,2.209,3690000,-4.06%,0.37313185,Stark
2/9/2015,2.363,2.401,2.401,2.324,5010000,-1.58%,0.389073398,Stark
2/6/2015,2.401,2.459,2.478,2.363,8100000,-1.56%,0.395383593,Stark
2/5/2015,2.439,2.516,2.593,2.439,14540000,-3.82%,0.401693789,Stark
2/4/2015,2.536,2.363,2.689,2.363,92560000,7.32%,0.417801395,Stark
2/3/2015,2.363,2.439,2.478,2.363,15720000,-4.64%,0.389073398,Stark
2/2/2015,2.478,2.305,2.555,2.305,65860000,8.40%,0.408170043,Stark
1/30/2015,2.286,2.19,2.305,2.132,4560000,5.30%,0.376286948,Stark
1/29/2015,2.171,2.305,2.324,2.113,9220000,-5.03%,0.357190302,Stark
1/28/2015,2.286,2.19,2.286,2.19,1670000,4.38%,0.376286948,Stark
1/27/2015,2.19,2.19,2.209,2.132,2250000,1.81%,0.3603454,Stark
1/26/2015,2.151,2.324,2.324,2.151,3500000,-5.91%,0.353869146,Stark
1/23/2015,2.286,2.267,2.305,2.228,2380000,1.74%,0.376286948,Stark
1/22/2015,2.247,2.305,2.343,2.209,2300000,-2.52%,0.369810694,Stark
