วันเดือนปี,price,ราคาเปิด,สูงสุด,ต่ำสุด,vol,% เปลี่ยน_turtle,Norm_Price,stock
4/26/2019,1.477,1.469,1.566,1.469,1820000,0.00%,0.060883964,Turtle
4/25/2019,1.477,1.484,1.492,1.462,635260,-0.47%,0.060883964,Turtle
4/24/2019,1.484,1.507,1.507,1.484,171350,0.00%,0.06177557,Turtle
4/23/2019,1.484,1.484,1.507,1.477,664220,0.00%,0.06177557,Turtle
4/22/2019,1.484,1.492,1.492,1.462,234100,0.00%,0.06177557,Turtle
4/19/2019,1.484,1.507,1.507,1.477,105250,1.02%,0.06177557,Turtle
4/18/2019,1.469,1.477,1.492,1.469,208760,-0.54%,0.059864985,Turtle
4/17/2019,1.477,1.462,1.492,1.462,456940,1.03%,0.060883964,Turtle
4/12/2019,1.462,1.469,1.507,1.447,271370,1.04%,0.058973379,Turtle
4/11/2019,1.447,1.469,1.477,1.447,140110,-0.48%,0.057062795,Turtle
4/10/2019,1.454,1.454,1.522,1.447,464440,0.48%,0.057954401,Turtle
4/9/2019,1.447,1.447,1.454,1.439,33650,-0.48%,0.057062795,Turtle
4/5/2019,1.454,1.447,1.469,1.439,55780,-0.55%,0.057954401,Turtle
4/4/2019,1.462,1.462,1.462,1.439,101900,0.00%,0.058973379,Turtle
4/3/2019,1.462,1.484,1.484,1.462,40890,-2.01%,0.058973379,Turtle
4/2/2019,1.492,1.469,1.492,1.454,63020,2.61%,0.062794548,Turtle
4/1/2019,1.454,1.477,1.477,1.454,21320,0.00%,0.057954401,Turtle
3/29/2019,1.454,1.454,1.507,1.454,405720,0.48%,0.057954401,Turtle
3/28/2019,1.447,1.439,1.462,1.439,84740,0.00%,0.057062795,Turtle
3/27/2019,1.447,1.462,1.484,1.439,133000,-0.48%,0.057062795,Turtle
3/26/2019,1.454,1.454,1.462,1.447,83400,0.00%,0.057954401,Turtle
3/25/2019,1.454,1.462,1.484,1.454,200310,-1.56%,0.057954401,Turtle
3/22/2019,1.477,1.484,1.492,1.477,114640,0.54%,0.060883964,Turtle
3/21/2019,1.469,1.484,1.536,1.462,499040,-1.01%,0.059864985,Turtle
3/20/2019,1.484,1.492,1.492,1.469,183150,-0.54%,0.06177557,Turtle
3/19/2019,1.492,1.507,1.522,1.484,215460,0.00%,0.062794548,Turtle
3/18/2019,1.492,1.522,1.522,1.492,79910,-1.97%,0.062794548,Turtle
3/15/2019,1.522,1.522,1.522,1.507,339350,0.00%,0.066615718,Turtle
3/14/2019,1.522,1.447,1.566,1.447,1520000,6.28%,0.066615718,Turtle
3/13/2019,1.432,1.462,1.462,1.425,90640,1.06%,0.05515221,Turtle
3/12/2019,1.417,1.492,1.522,1.417,361340,-4.51%,0.053241625,Turtle
3/11/2019,1.484,1.484,1.522,1.477,647330,1.50%,0.06177557,Turtle
3/8/2019,1.462,1.447,1.536,1.447,1640000,0.55%,0.058973379,Turtle
3/7/2019,1.454,1.432,1.581,1.432,5820000,1.04%,0.057954401,Turtle
3/6/2019,1.439,1.343,1.492,1.343,1060000,4.28%,0.056043816,Turtle
3/5/2019,1.38,1.417,1.462,1.313,1250000,-2.61%,0.04852885,Turtle
3/4/2019,1.417,1.447,1.462,1.417,437630,-3.08%,0.053241625,Turtle
3/1/2019,1.462,1.492,1.522,1.454,1090000,-3.94%,0.058973379,Turtle
2/28/2019,1.522,1.626,1.626,1.522,1870000,-6.40%,0.066615718,Turtle
2/27/2019,1.626,1.656,1.656,1.626,682720,-0.91%,0.079862438,Turtle
2/26/2019,1.641,1.671,1.686,1.641,822160,-0.91%,0.081773023,Turtle
2/25/2019,1.656,1.671,1.686,1.656,401830,0.00%,0.083683607,Turtle
2/22/2019,1.656,1.656,1.686,1.656,476780,0.00%,0.083683607,Turtle
2/21/2019,1.656,1.656,1.686,1.641,388290,0.91%,0.083683607,Turtle
2/20/2019,1.641,1.656,1.671,1.641,1440000,0.00%,0.081773023,Turtle
2/18/2019,1.641,1.671,1.701,1.641,2100000,-0.91%,0.081773023,Turtle
2/15/2019,1.656,1.686,1.73,1.656,2350000,-0.90%,0.083683607,Turtle
2/14/2019,1.671,1.715,1.73,1.671,4550000,-2.57%,0.085594192,Turtle
2/13/2019,1.715,1.671,1.745,1.656,6780000,3.56%,0.091198573,Turtle
2/12/2019,1.656,1.656,1.701,1.641,3720000,0.91%,0.083683607,Turtle
2/11/2019,1.641,1.701,1.76,1.641,13640000,-2.67%,0.081773023,Turtle
2/8/2019,1.686,1.745,1.745,1.671,10390000,-5.01%,0.087504776,Turtle
2/7/2019,1.775,1.611,1.88,1.611,76700000,11.22%,0.098840912,Turtle
2/6/2019,1.596,1.596,1.641,1.581,3920000,0.95%,0.076041269,Turtle
2/5/2019,1.581,1.611,1.611,1.581,1180000,-0.94%,0.074130684,Turtle
2/4/2019,1.596,1.596,1.611,1.581,1550000,0.95%,0.076041269,Turtle
2/1/2019,1.581,1.566,1.656,1.566,10410000,0.96%,0.074130684,Turtle
1/31/2019,1.566,1.566,1.626,1.551,4770000,0.97%,0.072220099,Turtle
1/30/2019,1.551,1.566,1.611,1.536,5160000,0.00%,0.070309515,Turtle
1/29/2019,1.551,1.566,1.566,1.536,559640,0.00%,0.070309515,Turtle
1/28/2019,1.551,1.566,1.581,1.551,954500,-0.96%,0.070309515,Turtle
1/25/2019,1.566,1.551,1.581,1.536,1830000,1.95%,0.072220099,Turtle
1/24/2019,1.536,1.566,1.566,1.536,1020000,-0.97%,0.06839893,Turtle
1/23/2019,1.551,1.551,1.596,1.536,4650000,0.00%,0.070309515,Turtle
1/22/2019,1.551,1.536,1.641,1.536,12240000,0.98%,0.070309515,Turtle
1/21/2019,1.536,1.536,1.581,1.522,2870000,0.92%,0.06839893,Turtle
1/18/2019,1.522,1.551,1.581,1.522,2310000,-0.91%,0.066615718,Turtle
1/17/2019,1.536,1.522,1.611,1.522,6820000,0.92%,0.06839893,Turtle
1/16/2019,1.522,1.551,1.566,1.522,1340000,-0.91%,0.066615718,Turtle
1/15/2019,1.536,1.596,1.596,1.536,2560000,-1.92%,0.06839893,Turtle
1/14/2019,1.566,1.551,1.581,1.536,3640000,0.97%,0.072220099,Turtle
1/11/2019,1.551,1.536,1.581,1.522,4440000,1.91%,0.070309515,Turtle
1/10/2019,1.522,1.522,1.551,1.507,909310,1.00%,0.066615718,Turtle
1/9/2019,1.507,1.536,1.566,1.507,3130000,-1.89%,0.064705133,Turtle
1/8/2019,1.536,1.596,1.626,1.522,5410000,-3.76%,0.06839893,Turtle
1/7/2019,1.596,1.522,1.626,1.492,16370000,5.91%,0.076041269,Turtle
1/4/2019,1.507,1.484,1.536,1.477,5050000,2.59%,0.064705133,Turtle
1/3/2019,1.469,1.536,1.551,1.454,4210000,-3.48%,0.059864985,Turtle
1/2/2019,1.522,1.551,1.626,1.477,10980000,1.00%,0.066615718,Turtle
12/28/2018,1.507,1.551,1.686,1.507,30550000,-1.89%,0.064705133,Turtle
12/27/2018,1.536,1.656,1.656,1.507,11780000,-8.08%,0.06839893,Turtle
12/26/2018,1.671,1.365,1.686,1.365,26730000,23.14%,0.085594192,Turtle
12/25/2018,1.357,1.425,1.425,1.35,1040000,-4.77%,0.045599287,Turtle
12/24/2018,1.425,1.454,1.462,1.425,390030,0.00%,0.054260604,Turtle
12/21/2018,1.425,1.447,1.477,1.417,753110,-1.52%,0.054260604,Turtle
12/20/2018,1.447,1.484,1.522,1.432,3700000,0.00%,0.057062795,Turtle
12/19/2018,1.447,1.372,1.492,1.372,2590000,5.47%,0.057062795,Turtle
12/18/2018,1.372,1.425,1.469,1.365,1590000,-6.16%,0.047509871,Turtle
12/17/2018,1.462,1.536,1.566,1.454,3200000,-3.94%,0.058973379,Turtle
12/14/2018,1.522,1.611,1.656,1.484,6320000,-4.64%,0.066615718,Turtle
12/13/2018,1.596,1.745,1.76,1.581,10150000,-8.54%,0.076041269,Turtle
12/12/2018,1.745,1.671,1.775,1.641,16960000,6.34%,0.095019743,Turtle
12/11/2018,1.641,1.686,1.73,1.611,7390000,-1.80%,0.081773023,Turtle
12/7/2018,1.671,1.641,1.76,1.626,11330000,2.77%,0.085594192,Turtle
12/6/2018,1.626,1.656,1.79,1.581,26580000,-3.56%,0.079862438,Turtle
12/4/2018,1.686,1.522,1.715,1.507,41180000,13.00%,0.087504776,Turtle
12/3/2018,1.492,1.492,1.551,1.462,6450000,-1.00%,0.062794548,Turtle
11/30/2018,1.507,1.402,1.596,1.38,30300000,8.65%,0.064705133,Turtle
11/29/2018,1.387,1.268,1.507,1.246,27160000,12.67%,0.049420456,Turtle
11/28/2018,1.231,1.246,1.268,1.231,612470,0.00%,0.029550376,Turtle
11/27/2018,1.231,1.193,1.417,1.186,3250000,5.12%,0.029550376,Turtle
11/26/2018,1.171,1.171,1.186,1.171,143190,0.00%,0.021908037,Turtle
11/23/2018,1.171,1.343,1.343,1.171,550520,0.00%,0.021908037,Turtle
11/22/2018,1.171,1.178,1.193,1.171,137430,0.00%,0.021908037,Turtle
11/21/2018,1.171,1.178,1.186,1.171,182610,-0.59%,0.021908037,Turtle
11/20/2018,1.178,1.216,1.216,1.178,774300,-3.12%,0.022799643,Turtle
11/19/2018,1.216,1.238,1.253,1.216,354900,-2.41%,0.027639791,Turtle
11/16/2018,1.246,1.29,1.29,1.238,1560000,-3.41%,0.03146096,Turtle
11/15/2018,1.29,1.29,1.32,1.29,253000,0.00%,0.037065342,Turtle
11/14/2018,1.29,1.305,1.32,1.29,555890,-1.15%,0.037065342,Turtle
11/13/2018,1.305,1.313,1.328,1.305,151780,-0.61%,0.038975927,Turtle
11/12/2018,1.313,1.335,1.35,1.313,537250,-0.53%,0.039994905,Turtle
11/9/2018,1.32,1.357,1.357,1.32,593290,-1.12%,0.040886511,Turtle
11/8/2018,1.335,1.29,1.365,1.29,2940000,4.71%,0.042797096,Turtle
11/7/2018,1.275,1.313,1.313,1.268,733140,-1.77%,0.035154757,Turtle
11/6/2018,1.298,1.387,1.417,1.298,3690000,-5.94%,0.03808432,Turtle
11/5/2018,1.38,1.425,1.432,1.365,1030000,-3.16%,0.04852885,Turtle
11/2/2018,1.425,1.425,1.462,1.425,1040000,-1.99%,0.054260604,Turtle
11/1/2018,1.454,1.469,1.507,1.439,2850000,-0.55%,0.057954401,Turtle
10/31/2018,1.462,1.425,1.469,1.387,3890000,5.41%,0.058973379,Turtle
10/30/2018,1.387,1.402,1.41,1.357,2550000,3.90%,0.049420456,Turtle
10/29/2018,1.335,1.387,1.41,1.335,2100000,-2.20%,0.042797096,Turtle
10/26/2018,1.365,1.35,1.462,1.35,8400000,1.11%,0.046618265,Turtle
10/25/2018,1.35,1.35,1.372,1.32,3010000,0.52%,0.044707681,Turtle
10/24/2018,1.343,1.365,1.536,1.343,10560000,-1.61%,0.043816074,Turtle
10/22/2018,1.365,1.492,1.492,1.357,1780000,-9.42%,0.046618265,Turtle
10/19/2018,1.507,1.656,1.656,1.432,2790000,-9.00%,0.064705133,Turtle
10/18/2018,1.656,1.715,1.715,1.656,1060000,-1.78%,0.083683607,Turtle
10/17/2018,1.686,1.686,1.775,1.671,2370000,0.00%,0.087504776,Turtle
10/16/2018,1.686,1.686,1.701,1.671,588330,0.00%,0.087504776,Turtle
10/12/2018,1.686,1.686,1.76,1.686,1340000,0.00%,0.087504776,Turtle
10/11/2018,1.686,1.715,1.715,1.656,1980000,-1.69%,0.087504776,Turtle
10/10/2018,1.715,1.671,1.73,1.671,1950000,3.56%,0.091198573,Turtle
10/9/2018,1.656,1.701,1.745,1.641,2640000,-1.78%,0.083683607,Turtle
10/8/2018,1.686,1.73,1.79,1.686,2550000,-3.38%,0.087504776,Turtle
10/5/2018,1.745,1.73,1.82,1.715,4900000,1.75%,0.095019743,Turtle
10/4/2018,1.715,1.701,1.775,1.701,4220000,0.82%,0.091198573,Turtle
10/3/2018,1.701,1.82,1.82,1.701,5940000,-6.54%,0.089415361,Turtle
10/2/2018,1.82,1.909,1.954,1.82,8360000,-3.19%,0.104572666,Turtle
10/1/2018,1.88,2.327,2.536,1.85,77160000,-19.21%,0.112215004,Turtle
9/28/2018,2.327,2.073,2.417,1.984,52810000,13.02%,0.169150427,Turtle
9/27/2018,2.059,1.865,2.088,1.85,27630000,10.40%,0.135014648,Turtle
9/26/2018,1.865,1.865,1.954,1.865,1520000,0.00%,0.11030442,Turtle
9/25/2018,1.865,1.909,1.909,1.865,1280000,-2.30%,0.11030442,Turtle
9/24/2018,1.909,1.894,1.939,1.88,2090000,0.79%,0.115908801,Turtle
9/21/2018,1.894,1.865,1.909,1.85,6540000,0.74%,0.113998217,Turtle
9/20/2018,1.88,1.82,1.909,1.79,12150000,5.03%,0.112215004,Turtle
9/19/2018,1.79,1.686,1.969,1.686,24050000,6.17%,0.100751497,Turtle
9/18/2018,1.686,1.671,1.715,1.671,363480,0.00%,0.087504776,Turtle
9/17/2018,1.686,1.656,1.715,1.656,1030000,1.81%,0.087504776,Turtle
9/14/2018,1.656,1.656,1.701,1.656,1070000,0.91%,0.083683607,Turtle
9/13/2018,1.641,1.656,1.671,1.641,353700,-0.91%,0.081773023,Turtle
9/12/2018,1.656,1.671,1.701,1.641,463910,0.91%,0.083683607,Turtle
9/11/2018,1.641,1.656,1.671,1.641,909580,-0.91%,0.081773023,Turtle
9/10/2018,1.656,1.686,1.686,1.641,929020,-0.90%,0.083683607,Turtle
9/7/2018,1.671,1.626,1.715,1.611,3720000,3.72%,0.085594192,Turtle
9/6/2018,1.611,1.641,1.641,1.551,3850000,-2.72%,0.077951853,Turtle
9/5/2018,1.656,1.701,1.73,1.641,2270000,-2.65%,0.083683607,Turtle
9/4/2018,1.701,1.715,1.745,1.671,5250000,-0.82%,0.089415361,Turtle
9/3/2018,1.715,1.775,1.775,1.701,3800000,-3.38%,0.091198573,Turtle
8/31/2018,1.775,1.82,1.865,1.76,5950000,-1.66%,0.098840912,Turtle
8/30/2018,1.805,1.85,1.88,1.79,5890000,-3.99%,0.102662081,Turtle
8/29/2018,1.88,1.894,2.148,1.865,63410000,2.45%,0.112215004,Turtle
8/28/2018,1.835,1.85,1.85,1.775,3190000,0.00%,0.106483251,Turtle
8/27/2018,1.835,1.79,1.865,1.745,5620000,2.51%,0.106483251,Turtle
8/24/2018,1.79,1.82,1.909,1.745,10850000,0.00%,0.100751497,Turtle
8/23/2018,1.79,1.894,1.969,1.76,6100000,-4.79%,0.100751497,Turtle
8/22/2018,1.88,1.894,1.939,1.82,8970000,0.80%,0.112215004,Turtle
8/21/2018,1.865,1.999,2.073,1.701,37440000,-7.40%,0.11030442,Turtle
8/20/2018,2.014,1.79,2.014,1.745,38860000,29.85%,0.129282894,Turtle
8/17/2018,1.551,1.193,1.551,1.193,6280000,29.14%,0.070309515,Turtle
8/16/2018,1.201,1.186,1.208,1.141,5890000,1.95%,0.025729206,Turtle
8/15/2018,1.178,1.156,1.186,1.156,297650,1.90%,0.022799643,Turtle
8/14/2018,1.156,1.164,1.171,1.156,98280,0.00%,0.019997453,Turtle
8/10/2018,1.156,1.186,1.186,1.104,752440,0.00%,0.019997453,Turtle
8/9/2018,1.156,1.156,1.164,1.149,32710,0.00%,0.019997453,Turtle
8/8/2018,1.156,1.164,1.164,1.119,36340,-0.69%,0.019997453,Turtle
8/7/2018,1.164,1.156,1.171,1.134,475170,2.65%,0.021016431,Turtle
8/6/2018,1.134,1.141,1.178,1.134,3350,-1.31%,0.017195262,Turtle
8/3/2018,1.149,1.134,1.149,1.134,481340,-0.61%,0.019105846,Turtle
8/2/2018,1.156,1.149,1.156,1.149,64760,1.94%,0.019997453,Turtle
8/1/2018,1.134,1.156,1.156,1.134,138640,-2.58%,0.017195262,Turtle
7/31/2018,1.164,1.149,1.178,1.141,16360,1.31%,0.021016431,Turtle
7/26/2018,1.149,1.149,1.149,1.149,130,2.04%,0.019105846,Turtle
7/25/2018,1.126,1.126,1.126,1.126,1470,-0.71%,0.016176283,Turtle
7/24/2018,1.134,1.126,1.141,1.126,133540,-0.61%,0.017195262,Turtle
7/23/2018,1.141,1.208,1.208,1.119,231550,0.62%,0.018086868,Turtle
7/20/2018,1.134,1.111,1.141,1.111,700150,2.72%,0.017195262,Turtle
7/19/2018,1.104,1.119,1.126,1.096,400490,1.38%,0.013374092,Turtle
7/18/2018,1.089,1.104,1.119,1.089,290950,0.74%,0.011463508,Turtle
7/17/2018,1.081,1.067,1.104,1.067,110080,0.65%,0.010444529,Turtle
7/16/2018,1.074,1.081,1.089,1.074,309720,0.00%,0.009552923,Turtle
7/13/2018,1.074,1.074,1.089,1.074,140650,0.66%,0.009552923,Turtle
7/12/2018,1.067,1.059,1.126,1.059,733400,2.20%,0.008661317,Turtle
7/11/2018,1.044,1.044,1.067,1.044,966300,0.68%,0.005731754,Turtle
7/10/2018,1.037,1.037,1.037,1.037,29630,0.00%,0.004840148,Turtle
7/9/2018,1.037,1.022,1.037,1.022,136090,1.47%,0.004840148,Turtle
7/6/2018,1.022,1.007,1.022,1.007,113700,1.49%,0.002929563,Turtle
7/5/2018,1.007,1.022,1.022,1.007,165590,-0.69%,0.001018978,Turtle
7/4/2018,1.014,1.014,1.029,1.007,272310,-0.78%,0.001910585,Turtle
7/3/2018,1.022,1.007,1.089,1.007,343240,1.49%,0.002929563,Turtle
7/2/2018,1.007,1.014,1.014,1.007,303550,-0.69%,0.001018978,Turtle
6/29/2018,1.014,1.022,1.022,1.014,100830,0.00%,0.001910585,Turtle
6/28/2018,1.014,1.014,1.014,1.014,61410,0.00%,0.001910585,Turtle
6/27/2018,1.014,1.014,1.022,1.007,91440,0.00%,0.001910585,Turtle
6/26/2018,1.014,1.029,1.037,1.014,181000,-1.46%,0.001910585,Turtle
6/25/2018,1.029,1.022,1.037,1.022,109810,0.00%,0.003821169,Turtle
6/22/2018,1.029,1.037,1.044,1.029,106190,0.00%,0.003821169,Turtle
6/21/2018,1.029,1.037,1.044,1.029,162100,-1.44%,0.003821169,Turtle
6/20/2018,1.044,1.052,1.052,1.037,242550,-1.42%,0.005731754,Turtle
6/19/2018,1.059,1.059,1.059,1.037,436690,0.00%,0.007642339,Turtle
6/18/2018,1.059,1.081,1.081,1.044,637540,-2.04%,0.007642339,Turtle
6/15/2018,1.081,1.059,1.089,1.052,494480,0.65%,0.010444529,Turtle
6/14/2018,1.074,1.052,1.074,1.052,240130,2.09%,0.009552923,Turtle
6/13/2018,1.052,1.067,1.074,1.052,197500,-2.05%,0.006750732,Turtle
6/12/2018,1.074,1.067,1.104,1.059,157270,-1.38%,0.009552923,Turtle
6/11/2018,1.089,1.119,1.119,1.074,333850,0.00%,0.011463508,Turtle
6/8/2018,1.089,1.044,1.089,1.037,1210000,5.83%,0.011463508,Turtle
6/7/2018,1.029,1.029,1.037,1.029,18640,0.00%,0.003821169,Turtle
6/6/2018,1.029,1.029,1.044,1.029,145210,0.00%,0.003821169,Turtle
6/5/2018,1.029,1.014,1.059,1.014,212110,0.68%,0.003821169,Turtle
6/4/2018,1.022,1.014,1.029,1.007,82060,0.79%,0.002929563,Turtle
6/1/2018,1.014,1.037,1.037,1.014,275130,-2.22%,0.001910585,Turtle
5/31/2018,1.037,1.037,1.059,1.037,244290,0.00%,0.004840148,Turtle
5/30/2018,1.037,1.037,1.089,1.037,1410000,-1.43%,0.004840148,Turtle
5/28/2018,1.052,1.081,1.081,1.037,662070,-2.05%,0.006750732,Turtle
5/25/2018,1.074,1.119,1.164,1.052,6340000,-9.44%,0.009552923,Turtle
5/24/2018,1.186,1.029,1.268,1.029,27150000,15.26%,0.023818622,Turtle
5/23/2018,1.029,1.037,1.037,1.014,209970,0.00%,0.003821169,Turtle
5/22/2018,1.029,1.022,1.029,1.022,17830,0.68%,0.003821169,Turtle
5/21/2018,1.022,1.022,1.029,1.022,20510,0.00%,0.002929563,Turtle
5/18/2018,1.022,1.037,1.044,1.022,154590,-2.85%,0.002929563,Turtle
5/17/2018,1.052,1.067,1.067,1.037,24670,0.77%,0.006750732,Turtle
5/16/2018,1.044,1.052,1.052,1.044,13410,0.00%,0.005731754,Turtle
5/15/2018,1.044,1.059,1.059,1.044,4020,-2.79%,0.005731754,Turtle
5/14/2018,1.074,1.052,1.074,1.052,4690,1.42%,0.009552923,Turtle
5/11/2018,1.059,1.044,1.059,1.037,134350,1.44%,0.007642339,Turtle
5/10/2018,1.044,1.044,1.067,1.044,33920,-0.76%,0.005731754,Turtle
5/9/2018,1.052,1.052,1.067,1.052,4960,0.77%,0.006750732,Turtle
5/8/2018,1.044,1.067,1.067,1.044,104310,-0.76%,0.005731754,Turtle
5/7/2018,1.052,1.074,1.096,1.052,288530,-1.41%,0.006750732,Turtle
5/4/2018,1.067,1.089,1.104,1.067,176040,-1.30%,0.008661317,Turtle
5/3/2018,1.081,1.089,1.141,1.081,1270000,0.00%,0.010444529,Turtle
5/2/2018,1.081,1.044,1.156,1.044,1410000,3.54%,0.010444529,Turtle
4/30/2018,1.044,1.059,1.067,1.044,334390,-0.76%,0.005731754,Turtle
4/27/2018,1.052,1.141,1.141,1.052,1190000,-7.23%,0.006750732,Turtle
4/26/2018,1.134,1.216,1.275,1.126,5100000,-4.95%,0.017195262,Turtle
4/25/2018,1.193,1.126,1.26,1.119,8890000,6.61%,0.024710228,Turtle
4/24/2018,1.119,1.096,1.164,1.089,2190000,3.52%,0.015284677,Turtle
4/23/2018,1.081,1.104,1.104,1.044,186900,-2.70%,0.010444529,Turtle
4/20/2018,1.111,1.044,1.111,1.029,60470,4.91%,0.014265699,Turtle
4/19/2018,1.059,1.052,1.059,1.052,670,1.44%,0.007642339,Turtle
4/18/2018,1.044,1.052,1.052,1.044,1880,0.00%,0.005731754,Turtle
4/17/2018,1.044,1.044,1.067,1.037,17300,-2.79%,0.005731754,Turtle
4/11/2018,1.074,1.149,1.149,1.074,270,1.42%,0.009552923,Turtle
4/10/2018,1.059,1.029,1.059,1.014,110080,-0.75%,0.007642339,Turtle
4/9/2018,1.067,1.067,1.067,1.037,20250,-0.65%,0.008661317,Turtle
4/5/2018,1.074,1.074,1.081,1.067,24400,0.66%,0.009552923,Turtle
4/4/2018,1.067,1.096,1.096,1.067,45850,-1.30%,0.008661317,Turtle
4/3/2018,1.081,1.111,1.111,1.081,3080,0.00%,0.010444529,Turtle
4/2/2018,1.081,1.104,1.104,1.081,29230,-2.70%,0.010444529,Turtle
3/30/2018,1.111,1.149,1.149,1.044,162640,-0.71%,0.014265699,Turtle
3/29/2018,1.119,1.134,1.134,1.111,2820,-0.62%,0.015284677,Turtle
3/28/2018,1.126,1.089,1.126,1.089,67170,-0.71%,0.016176283,Turtle
3/27/2018,1.134,1.141,1.149,1.104,45720,-0.61%,0.017195262,Turtle
3/26/2018,1.141,1.134,1.141,1.119,32040,2.70%,0.018086868,Turtle
3/23/2018,1.111,1.149,1.156,1.111,540,-2.63%,0.014265699,Turtle
3/22/2018,1.141,1.119,1.149,1.119,75080,1.97%,0.018086868,Turtle
3/21/2018,1.119,1.126,1.126,1.111,10860,-0.62%,0.015284677,Turtle
3/20/2018,1.126,1.126,1.126,1.104,1070,0.00%,0.016176283,Turtle
3/19/2018,1.126,1.111,1.149,1.104,40630,1.35%,0.016176283,Turtle
3/16/2018,1.111,1.111,1.119,1.111,32980,-0.71%,0.014265699,Turtle
3/15/2018,1.119,1.119,1.119,1.104,3220,1.36%,0.015284677,Turtle
3/14/2018,1.104,1.119,1.141,1.104,79510,-0.63%,0.013374092,Turtle
3/13/2018,1.111,1.104,1.111,1.104,400,1.37%,0.014265699,Turtle
3/12/2018,1.096,1.126,1.126,1.096,99750,0.00%,0.012355114,Turtle
3/9/2018,1.096,1.156,1.156,1.089,72670,-2.06%,0.012355114,Turtle
3/8/2018,1.119,1.119,1.119,1.111,800,0.00%,0.015284677,Turtle
3/7/2018,1.119,1.096,1.119,1.096,10730,0.00%,0.015284677,Turtle
3/6/2018,1.119,1.111,1.119,1.104,54170,0.00%,0.015284677,Turtle
3/5/2018,1.119,1.149,1.149,1.104,35660,-1.93%,0.015284677,Turtle
3/2/2018,1.141,1.096,1.149,1.096,112760,4.11%,0.018086868,Turtle
2/28/2018,1.096,1.104,1.104,1.089,19170,0.64%,0.012355114,Turtle
2/27/2018,1.089,1.126,1.134,1.089,129120,-3.29%,0.011463508,Turtle
2/26/2018,1.126,1.104,1.134,0.828,5230,-0.71%,0.016176283,Turtle
2/23/2018,1.134,1.096,1.134,1.089,63820,2.72%,0.017195262,Turtle
2/22/2018,1.104,1.111,1.111,1.096,7780,0.00%,0.013374092,Turtle
2/21/2018,1.104,1.126,1.126,1.104,6300,-0.63%,0.013374092,Turtle
2/20/2018,1.111,1.111,1.111,1.111,8040,0.00%,0.014265699,Turtle
2/19/2018,1.111,1.111,1.111,1.111,130,-0.71%,0.014265699,Turtle
2/16/2018,1.119,1.119,1.119,1.119,400,0.72%,0.015284677,Turtle
2/15/2018,1.111,1.111,1.111,1.111,1470,0.00%,0.014265699,Turtle
2/14/2018,1.111,1.111,1.111,1.104,12070,0.00%,0.014265699,Turtle
2/13/2018,1.111,1.126,1.126,1.111,46260,0.00%,0.014265699,Turtle
2/12/2018,1.111,1.119,1.119,1.111,41970,-0.71%,0.014265699,Turtle
2/9/2018,1.119,1.111,1.126,1.111,37140,-0.62%,0.015284677,Turtle
2/8/2018,1.126,1.111,1.126,1.111,39820,0.63%,0.016176283,Turtle
2/7/2018,1.119,1.149,1.149,1.119,13010,-3.87%,0.015284677,Turtle
2/6/2018,1.164,1.119,1.164,1.111,29770,4.02%,0.021016431,Turtle
2/5/2018,1.119,1.141,1.141,1.096,68380,-1.93%,0.015284677,Turtle
2/2/2018,1.141,1.186,1.186,1.134,173900,-1.30%,0.018086868,Turtle
2/1/2018,1.156,1.156,1.208,1.141,858500,0.61%,0.019997453,Turtle
1/31/2018,1.149,1.134,1.149,1.126,91040,2.68%,0.019105846,Turtle
1/30/2018,1.119,1.111,1.134,1.096,248580,1.36%,0.015284677,Turtle
1/29/2018,1.104,1.141,1.171,1.104,13810,-0.63%,0.013374092,Turtle
1/26/2018,1.111,1.178,1.178,1.111,19040,1.37%,0.014265699,Turtle
1/25/2018,1.096,1.111,1.119,1.096,56310,-0.72%,0.012355114,Turtle
1/24/2018,1.104,1.134,1.134,1.104,106320,-0.63%,0.013374092,Turtle
1/23/2018,1.111,1.119,1.126,1.111,151110,-0.71%,0.014265699,Turtle
1/22/2018,1.119,1.141,1.141,1.111,269230,-3.20%,0.015284677,Turtle
1/19/2018,1.156,1.141,1.156,1.141,23200,1.31%,0.019997453,Turtle
1/18/2018,1.141,1.171,1.171,1.134,178730,-3.14%,0.018086868,Turtle
1/17/2018,1.178,1.178,1.186,1.178,40220,0.00%,0.022799643,Turtle
1/16/2018,1.178,1.201,1.201,0.843,295240,-0.67%,0.022799643,Turtle
1/15/2018,1.186,1.186,1.186,1.178,39420,0.68%,0.023818622,Turtle
1/12/2018,1.178,1.186,1.186,1.171,109270,0.00%,0.022799643,Turtle
1/11/2018,1.178,1.164,1.216,1.164,287060,1.90%,0.022799643,Turtle
1/10/2018,1.156,1.208,1.208,1.096,159420,-3.10%,0.019997453,Turtle
1/9/2018,1.193,1.216,1.216,1.193,2820,0.00%,0.024710228,Turtle
1/8/2018,1.193,1.223,1.223,1.193,24800,0.00%,0.024710228,Turtle
1/5/2018,1.193,1.208,1.208,1.186,23730,0.00%,0.024710228,Turtle
1/4/2018,1.193,1.201,1.201,1.193,4020,0.59%,0.024710228,Turtle
1/3/2018,1.186,1.201,1.201,1.186,172960,0.00%,0.023818622,Turtle
12/29/2017,1.186,1.186,1.223,1.178,237990,-3.03%,0.023818622,Turtle
12/28/2017,1.223,1.216,1.223,1.193,13540,0.58%,0.028531397,Turtle
